Day,Session,Activity,Event or behavior?,Visitors?,Music?,Time Start,Time End,Start,End,StartSec,EndSec
4,1.8,M,EVENT,NO,NO,0:01:58,0:02:02,8:01:58,8:02:02,28918,28922
4,1.8,M,EVENT,NO,NO,0:03:08,0:03:14,8:03:08,8:03:14,28988,28994
4,1.8,M,EVENT,NO,NO,0:03:19,0:03:25,8:03:19,8:03:25,28999,29005
4,1.8,E,BEHAVIOR,NO,NO,0:03:27,0:03:32,8:03:27,8:03:32,29007,29012
4,1.8,M,EVENT,NO,NO,0:03:32,0:03:40,8:03:32,8:03:40,29012,29020
4,1.8,E,BEHAVIOR,YES,NO,0:03:40,0:05:57,8:03:40,8:05:57,29020,29157
4,1.8,B,EVENT,NO,NO,0:04:34,0:04:35,8:04:34,8:04:35,29074,29075
4,1.8,B,EVENT,NO,NO,0:04:36,0:04:37,8:04:36,8:04:37,29076,29077
4,1.8,B,EVENT,NO,NO,0:04:39,0:04:40,8:04:39,8:04:40,29079,29080
4,1.8,B,EVENT,NO,NO,0:04:41,0:04:42,8:04:41,8:04:42,29081,29082
4,1.8,B,EVENT,NO,NO,0:04:46,0:04:46,8:04:46,8:04:46,29086,29086
