N_Day,Day,Session,File name,Date/Time Start,Duration of Video,Activity,Event/behavior,Focus,Visitors?,Music?,Start,End,,,,,,,,,,,,,,,,
1,4/9/19,1,D1_S1_output_F.mov,,0:28:00,N,EVENT,,NO,NO,0:23:41,0:23:43,,,,,,,,,,,,,,,,
1,4/9/19,1,D1_S1_output_F.mov,,0:28:00,N,EVENT,,NO,NO,0:24:38,0:24:39,,,,,,,,,,,,,,,,
1,4/9/19,1,D1_S1_output_F.mov,,0:28:00,N,EVENT,,NO,NO,0:24:56,0:24:58,,,,,,,,,,,,,,,,
1,4/9/19,1,D1_S1_output_F.mov,,0:28:00,M,EVENT,,NO,NO,0:25:17,0:25:22,,,,,,,,,,,,,,,,
1,4/9/19,1,D1_S1_output_F.mov,,0:28:00,L,BEHAVIOR,,NO,NO,0:25:22,0:25:30,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,L,Behavior,,YES,NO,0:00:06,0:00:29,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,B,Event,1,YES,NO,0:10:04,0:10:06,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,U,Music,,YES,YES,0:10:05,0:10:30,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,M,Event,,YES,YES,0:10:34,0:10:37,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,B,Event,3,YES,YES,0:10:59,0:11:00,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,U,Music,,YES,YES,0:11:00,0:11:42,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,B,Event,9,YES,YES,0:11:09,0:11:13,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,B,Event,10,YES,YES,0:11:15,0:11:19,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,B,Event,7,YES,YES,0:11:27,0:11:29,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,H,Event,,YES,YES,0:11:28,0:11:30,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,B,Event,2,YES,NO,0:11:42,0:11:43,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,U,Music,,YES,YES,0:11:45,0:11:56,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,V,Event,,YES,YES,0:11:47,0:11:48,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,H,Event,,YES,YES,0:11:54,0:11:55,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,H,Event,,YES,YES,0:11:56,0:11:57,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,U,Music,,YES,YES,0:11:58,0:14:01,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,B,Event,,YES,NO,0:12:06,0:12:26,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,B,Event,,YES,NO,0:12:33,0:12:41,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,M,Event,,YES,NO,0:12:43,0:12:45,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,B,Event,,YES,NO,0:12:46,0:12:49,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,L,Behavior,,YES,NO,0:12:49,0:12:50,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,L,Behavior,,YES,NO,0:12:51,0:12:52,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,B,Event,,YES,NO,0:12:53,0:12:57,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,B,Event,,YES,NO,0:12:58,0:13:03,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,B,Event,,YES,NO,0:13:07,0:13:09,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,B,Event,,YES,NO,0:13:11,0:13:12,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,B,Event,,YES,NO,0:13:18,0:13:22,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,B,Event,,YES,NO,0:13:31,0:13:31,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,M,Event,,YES,NO,0:13:32,0:13:35,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,B,Event,,YES,NO,0:13:36,0:13:38,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,B,Event,,YES,NO,0:13:40,0:13:44,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,B,Event,,YES,NO,0:13:45,0:13:48,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,B,Event,,YES,NO,0:13:49,0:13:59,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,M,Event,,YES,NO,0:14:03,0:14:06,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,B,Event,,YES,NO,0:14:40,0:14:40,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,U,Music,,YES,YES,0:14:41,0:14:57,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,P,Behavior,,YES,YES,0:14:46,0:14:47,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,L,Behavior,,YES,YES,0:14:48,0:15:27,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,S,Behavior,,YES,NO,0:15:33,0:15:40,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,M,Event,,YES,NO,0:16:01,0:16:02,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,M,Event,,YES,NO,0:16:03,0:16:06,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,B,Event,,YES,NO,0:16:05,0:16:06,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,V,Event,,YES,NO,0:16:07,0:16:07,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,U,Music,,YES,YES,0:16:06,0:18:20,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,B,Event,,YES,YES,0:16:40,0:16:44,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,H,Event,,YES,YES,0:16:50,0:16:53,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,H,Event,,YES,YES,0:16:54,0:16:56,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,H,Event,,YES,YES,0:16:57,0:16:59,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,H,Event,,YES,YES,0:17:00,0:17:03,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,H,Event,,YES,YES,0:17:06,0:17:07,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,H,Event,,YES,YES,0:17:10,0:17:11,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,H,Event,,YES,YES,0:17:14,0:17:16,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,B,Event,,YES,YES,0:17:19,0:17:21,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,B,Event,,YES,YES,0:17:30,0:17:31,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,B,Event,,YES,YES,0:17:33,0:17:35,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,H,Event,,YES,YES,0:17:36,0:17:36,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,V,Event,,YES,YES,0:17:36,0:17:37,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,L,Behavior,,YES,YES,0:17:42,0:17:53,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,H,Event,,YES,YES,0:17:52,0:17:54,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,H,Event,,YES,YES,0:17:55,0:17:58,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,H,Event,,YES,YES,0:18:02,0:18:04,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,H,Event,,YES,YES,0:18:07,0:18:07,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,L,Behavior,,YES,NO,0:18:21,0:18:23,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,N,Event,,YES,NO,0:18:23,0:18:24,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,L,Behavior,,YES,NO,0:18:36,0:18:58,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,V,Event,,YES,NO,0:18:58,0:18:58,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,P,Behavior,,YES,NO,0:19:19,0:19:20,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,S,Behavior,,YES,NO,0:19:25,0:19:27,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,P,Behavior,,YES,NO,0:19:32,0:19:37,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,P,Behavior,,YES,NO,0:19:44,0:19:44,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,BA_V,,,,,0:00:00,0:00:04,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,BA_E,,,,,0:00:36,0:00:49,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,BA_V,,,,,0:02:24,0:02:47,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,BA_V,,,,,0:07:49,0:07:51,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,BA_E,,,,YES,0:10:38,0:11:33,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,BA_V,,,,YES,0:11:34,0:11:56,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,BA_E,,,,YES,0:11:56,0:12:24,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,BA_V,,,,YES,0:12:24,0:12:28,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,BA_E,,,,YES,0:12:28,0:12:33,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,BA_V,,,,YES,0:12:33,0:12:41,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,BA_E,,,,YES,0:12:41,0:12:47,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,BA_V,,,,YES,0:12:47,0:13:25,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,BA_E,,,,YES,0:13:25,0:13:28,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,BA_V,,,,YES,0:13:28,0:14:07,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,BA_E,,,,,0:14:07,0:14:14,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,BA_V,,,,,0:14:14,0:14:44,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,BA_V,,,,,0:14:00,0:14:06,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,BA_V,,,,,0:15:40,0:15:56,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,BA_E,,,,YES,0:16:04,0:16:37,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,BA_V,,,,YES,0:16:37,0:16:42,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,BA_E,,,,YES,0:16:42,0:16:50,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,BA_V,,,,YES,0:16:50,0:16:59,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,BA_E,,,,YES,0:16:59,0:17:07,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,BA_V,,,,YES,0:17:07,0:17:32,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,BA_E,,,,YES,0:17:32,0:17:52,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,BA_V,,,,YES,0:17:52,0:18:07,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,BA_E,,,,,0:18:23,0:18:33,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,VA_B,,,,,0:00:00,0:00:30,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,VA_B,,,,,0:02:09,0:02:11,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,VA_B,,,,,0:02:31,0:02:33,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,VA_B,,,,,0:03:24,0:03:36,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,VA_B,,,,,0:07:07,0:07:09,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,VA_B,,,,,0:07:45,0:08:17,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,VA_B,,,,YES,0:11:29,0:14:05,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,VA_B,,,,,0:14:08,0:14:44,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,VA_B,,,,,0:15:07,0:15:17,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,VA_B,,,,,0:15:41,0:15:46,,,,,,,,,,,,,,,,
1,4/9/19,2,D1_S2_output.mp4,4/9/19 11:58,0:19:43,VA_B,,,,YES,0:16:05,0:18:16,,,,,,,,,,,,,,,,
1,4/9/19,3,D1_S3_output.mp4,,0:10:17,U,Music,,YES,YES,0:00:40,0:01:08,,,,,,,,,,,,,,,,
1,4/9/19,3,D1_S3_output.mp4,,0:10:17,B,Event,,YES,YES,0:00:40,0:00:44,,,,,,,,,,,,,,,,
1,4/9/19,3,D1_S3_output.mp4,,0:10:17,L,Behavior,,YES,YES,0:00:46,0:00:51,,,,,,,,,,,,,,,,
1,4/9/19,3,D1_S3_output.mp4,,0:10:17,B,Event,,YES,YES,0:00:51,0:00:54,,,,,,,,,,,,,,,,
1,4/9/19,3,D1_S3_output.mp4,,0:10:17,L,Behavior,,YES,YES,0:00:56,0:01:21,,,,,,,,,,,,,,,,
1,4/9/19,3,D1_S3_output.mp4,,0:10:17,V,Event,,YES,NO,0:01:21,0:01:21,,,,,,,,,,,,,,,,
1,4/9/19,3,D1_S3_output.mp4,,0:10:17,U,Music,,YES,YES,0:01:25,0:01:43,,,,,,,,,,,,,,,,
1,4/9/19,3,D1_S3_output.mp4,,0:10:17,M,Event,,YES,NO,0:02:35,0:02:38,,,,,,,,,,,,,,,,
1,4/9/19,3,D1_S3_output.mp4,,0:10:17,L,Behavior,,YES,NO,0:02:39,0:02:40,,,,,,,,,,,,,,,,
1,4/9/19,3,D1_S3_output.mp4,,0:10:17,S,Behavior,,YES,NO,0:02:41,0:02:47,,,,,,,,,,,,,,,,
1,4/9/19,3,D1_S3_output.mp4,,0:10:17,P,Behavior,,YES,NO,0:05:10,0:05:13,,,,,,,,,,,,,,,,
1,4/9/19,3,D1_S3_output.mp4,,0:10:17,L,Behavior,,YES,NO,0:05:20,0:05:25,,,,,,,,,,,,,,,,
1,4/9/19,3,D1_S3_output.mp4,,0:10:17,S,Behavior,,YES,NO,0:05:24,0:05:31,,,,,,,,,,,,,,,,
1,4/9/19,3,D1_S3_output.mp4,,0:10:17,FP,Behavior,,YES,NO,0:06:19,0:06:26,,,,,,,,,,,,,,,,
1,4/9/19,3,D1_S3_output.mp4,,0:10:17,M,Event,,YES,NO,0:06:28,0:06:31,,,,,,,,,,,,,,,,
1,4/9/19,3,D1_S3_output.mp4,,0:10:17,L,Behavior,,YES,NO,0:06:33,0:06:58,,,,,,,,,,,,,,,,
1,4/9/19,3,D1_S3_output.mp4,,0:10:17,M,Event,,YES,NO,0:06:59,0:07:02,,,,,,,,,,,,,,,,
1,4/9/19,3,D1_S3_output.mp4,,0:10:17,M,Event,,YES,NO,0:07:22,0:07:23,,,,,,,,,,,,,,,,
1,4/9/19,3,D1_S3_output.mp4,,0:10:17,B,Event,,YES,YES,0:07:26,0:07:26,,,,,,,,,,,,,,,,
1,4/9/19,3,D1_S3_output.mp4,,0:10:17,FP,Behavior,,YES,NO,0:07:25,0:07:26,,,,,,,,,,,,,,,,
1,4/9/19,3,D1_S3_output.mp4,,0:10:17,U,Music,,YES,YES,0:07:26,0:07:41,,,,,,,,,,,,,,,,
1,4/9/19,3,D1_S3_output.mp4,,0:10:17,FP,Behavior,,YES,YES,0:07:29,0:07:29,,,,,,,,,,,,,,,,
1,4/9/19,3,D1_S3_output.mp4,,0:10:17,U,Music,,YES,YES,0:07:55,0:08:12,,,,,,,,,,,,,,,,
1,4/9/19,3,D1_S3_output.mp4,,0:10:17,U,Music,,YES,YES,0:08:24,0:08:30,,,,,,,,,,,,,,,,
1,4/9/19,3,D1_S3_output.mp4,,0:10:17,U,Music,,YES,YES,0:09:11,0:09:16,,,,,,,,,,,,,,,,
1,4/9/19,3,D1_S3_output.mp4,,0:10:17,V,Event,,YES,YES,0:09:15,0:09:16,,,,,,,,,,,,,,,,
1,4/9/19,3,D1_S3_output.mp4,,0:10:17,V,Event,,YES,YES,0:09:18,0:09:18,,,,,,,,,,,,,,,,
1,4/9/19,3,D1_S3_output.mp4,,0:10:17,BA_E,,,,YES,0:00:00,0:00:54,,,,,,,,,,,,,,,,
1,4/9/19,3,D1_S3_output.mp4,,0:10:17,VA_B,,,,YES,0:00:41,0:02:12,,,,,,,,,,,,,,,,
1,4/9/19,3,D1_S3_output.mp4,,0:10:17,BA_V,,,,YES,0:00:54,0:01:26,,,,,,,,,,,,,,,,
1,4/9/19,3,D1_S3_output.mp4,,0:10:17,VA_B,,,,,0:02:22,0:02:46,,,,,,,,,,,,,,,,
1,4/9/19,3,D1_S3_output.mp4,,0:10:17,BA_E,,,,,0:02:48,0:02:55,,,,,,,,,,,,,,,,
1,4/9/19,3,D1_S3_output.mp4,,0:10:17,VA_B,,,,,0:03:30,0:03:45,,,,,,,,,,,,,,,,
1,4/9/19,3,D1_S3_output.mp4,,0:10:17,BA_V,,,,,0:03:34,0:03:49,,,,,,,,,,,,,,,,
1,4/9/19,3,D1_S3_output.mp4,,0:10:17,VA_B,,,,,0:04:19,0:04:39,,,,,,,,,,,,,,,,
1,4/9/19,3,D1_S3_output.mp4,,0:10:17,BA_E,,,,,0:04:58,0:05:17,,,,,,,,,,,,,,,,
1,4/9/19,3,D1_S3_output.mp4,,0:10:17,VA_B,,,,,0:05:30,0:06:17,,,,,,,,,,,,,,,,
1,4/9/19,3,D1_S3_output.mp4,,0:10:17,BA_V,,,,,0:05:32,0:05:35,,,,,,,,,,,,,,,,
1,4/9/19,3,D1_S3_output.mp4,,0:10:17,BA_E,,,,,0:05:48,0:06:11,,,,,,,,,,,,,,,,
1,4/9/19,3,D1_S3_output.mp4,,0:10:17,BA_V,,,,,0:06:11,0:06:22,,,,,,,,,,,,,,,,
1,4/9/19,3,D1_S3_output.mp4,,0:10:17,BA_E,,,,YES,0:07:27,0:07:45,,,,,,,,,,,,,,,,
1,4/9/19,3,D1_S3_output.mp4,,0:10:17,BA_E,,,,,0:08:45,0:09:03,,,,,,,,,,,,,,,,
1,4/9/19,3,D1_S3_output.mp4,,0:10:17,BA_V,,,,,0:09:10,0:09:28,,,,,,,,,,,,,,,,
1,4/9/19,3,D1_S3_output.mp4,,0:10:17,VA_B,,,,,0:09:11,0:09:25,,,,,,,,,,,,,,,,
1,4/9/19,3,D1_S3_output.mp4,,0:10:17,BA_E,,,,,0:09:36,0:10:00,,,,,,,,,,,,,,,,
2,4/10/19,1,D2_SJB_output_good.mov,7:30:00 AM,0:53:20,M,EVENT,,NO,NO,0:00:11,0:00:17,,,,,,,,,,,,,,,,
2,4/10/19,1,D2_SJB_output_good.mov,7:30:00 AM,0:53:20,M,EVENT,,NO,NO,0:00:20,0:00:23,,,,,,,,,,,,,,,,
2,4/10/19,1,D2_SJB_output_good.mov,7:30:00 AM,0:53:20,L,BEHAVIOR,,NO,NO,0:00:31,0:00:35,,,,,,,,,,,,,,,,
2,4/10/19,1,D2_SJB_output_good.mov,7:30:00 AM,0:53:20,FP,BEHAVIOR,,NO,NO,0:00:37,0:00:38,,,,,,,,,,,,,,,,
2,4/10/19,1,D2_SJB_output_good.mov,7:30:00 AM,0:53:20,L,BEHAVIOR,,NO,NO,0:00:38,0:00:41,,,,,,,,,,,,,,,,
2,4/10/19,1,D2_SJB_output_good.mov,7:30:00 AM,0:53:20,L,BEHAVIOR,,NO,NO,0:00:45,0:00:57,,,,,,,,,,,,,,,,
2,4/10/19,1,D2_SJB_output_good.mov,7:30:00 AM,0:53:20,L,BEHAVIOR,,NO,NO,0:01:07,0:01:18,,,,,,,,,,,,,,,,
2,4/10/19,1,D2_SJB_output_good.mov,7:30:00 AM,0:53:20,P,BEHAVIOR,,NO,NO,0:01:35,0:01:39,,,,,,,,,,,,,,,,
2,4/10/19,1,D2_SJB_output_good.mov,7:30:00 AM,0:53:20,JB_NB,BEHAVIOR,,NO,YES,0:01:43,0:01:57,,,,,,,,,,,,,,,,
2,4/10/19,1,D2_SJB_output_good.mov,7:30:00 AM,0:53:20,U,MUSIC,,NO,YES,0:01:43,0:02:04,,,,,,,,,,,,,,,,
2,4/10/19,1,D2_SJB_output_good.mov,7:30:00 AM,0:53:20,L,BEHAVIOR,,NO,YES,0:01:58,0:02:06,,,,,,,,,,,,,,,,
2,4/10/19,1,D2_SJB_output_good.mov,7:30:00 AM,0:53:20,JB_NB,BEHAVIOR,,NO,YES,0:02:06,0:02:24,,,,,,,,,,,,,,,,
2,4/10/19,1,D2_SJB_output_good.mov,7:30:00 AM,0:53:20,U,MUSIC,,NO,YES,0:02:06,0:02:37,,,,,,,,,,,,,,,,
2,4/10/19,1,D2_SJB_output_good.mov,7:30:00 AM,0:53:20,L,BEHAVIOR,,NO,NO,0:02:39,0:02:58,,,,,,,,,,,,,,,,
2,4/10/19,1,D2_SJB_output_good.mov,7:30:00 AM,0:53:20,JB_NB,BEHAVIOR,,NO,YES,0:02:58,0:03:10,,,,,,,,,,,,,,,,
2,4/10/19,1,D2_SJB_output_good.mov,7:30:00 AM,0:53:20,U,MUSIC,,NO,YES,0:02:58,0:03:22,,,,,,,,,,,,,,,,
2,4/10/19,1,D2_SJB_output_good.mov,7:30:00 AM,0:53:20,L,BEHAVIOR,,NO,NO,0:03:30,0:03:50,,,,,,,,,,,,,,,,
2,4/10/19,1,D2_SJB_output_good.mov,7:30:00 AM,0:53:20,M,EVENT,,NO,NO,0:03:50,0:03:56,,,,,,,,,,,,,,,,
2,4/10/19,1,D2_SJB_output_good.mov,7:30:00 AM,0:53:20,L,BEHAVIOR,,NO,NO,0:03:56,0:03:59,,,,,,,,,,,,,,,,
2,4/10/19,1,D2_SJB_output_good.mov,7:30:00 AM,0:53:20,NB,BEHAVIOR,,NO,NO,0:03:59,0:04:03,,,,,,,,,,,,,,,,
2,4/10/19,1,D2_SJB_output_good.mov,7:30:00 AM,0:53:20,FP,BEHAVIOR,,NO,NO,0:04:05,0:04:06,,,,,,,,,,,,,,,,
2,4/10/19,1,D2_SJB_output_good.mov,7:30:00 AM,0:53:20,L,BEHAVIOR,,NO,NO,0:04:26,0:04:33,,,,,,,,,,,,,,,,
2,4/10/19,1,D2_SJB_output_good.mov,7:30:00 AM,0:53:20,M,EVENT,,NO,NO,0:04:33,0:04:35,,,,,,,,,,,,,,,,
2,4/10/19,1,D2_SJB_output_good.mov,7:30:00 AM,0:53:20,L,BEHAVIOR,,NO,NO,0:04:35,0:04:40,,,,,,,,,,,,,,,,
